0.008065	0.991935	0.500000
0.024194	0.991935	0.500000
0.040323	0.991935	0.500000
0.056452	0.991935	0.500000
0.072581	0.991935	0.500000
0.088710	0.991935	0.500000
0.104839	0.991935	0.500000
0.120968	0.991935	0.500000
0.137097	0.991935	0.500000
0.153226	0.991935	0.500000
0.169355	0.991935	0.500000
0.185484	0.991935	0.500000
0.201613	0.991935	0.500000
0.217742	0.991935	0.500000
0.233871	0.991935	0.500000
0.250000	0.991935	0.500000
0.266129	0.991935	0.500000
0.282258	0.991935	0.500000
0.298387	0.991935	0.500000
0.314516	0.991935	0.500000
0.330645	0.991935	0.500000
0.346774	0.991935	0.500000
0.362903	0.991935	0.500000
0.379032	0.991935	0.500000
0.395161	0.991935	0.500000
0.411290	0.991935	0.500000
0.427419	0.991935	0.500000
0.443548	0.991935	0.500000
0.459677	0.991935	0.500000
0.475806	0.991935	0.500000
0.491935	0.991935	0.500000
0.508065	0.991935	0.500000
0.524194	0.991935	0.500000
0.540323	0.991935	0.500000
0.556452	0.991935	0.500000
0.572581	0.991935	0.500000
0.588710	0.991935	0.500000
0.604839	0.991935	0.500000
0.620968	0.991935	0.500000
0.637097	0.991935	0.500000
0.653226	0.991935	0.500000
0.669355	0.991935	0.500000
0.685484	0.991935	0.500000
0.701613	0.991935	0.500000
0.717742	0.991935	0.500000
0.733871	0.991935	0.500000
0.750000	0.991935	0.500000
0.766129	0.991935	0.500000
0.782258	0.991935	0.500000
0.798387	0.991935	0.500000
0.814516	0.991935	0.500000
0.830645	0.991935	0.500000
0.846774	0.991935	0.500000
0.862903	0.991935	0.500000
0.879032	0.991935	0.500000
0.895161	0.991935	0.500000
0.911290	0.991935	0.500000
0.927419	0.991935	0.500000
0.943548	0.991935	0.500000
0.959677	0.991935	0.500000
0.975806	0.991935	0.500000
0.991935	0.991935	0.500000
0.008065	0.975806	2.139344
0.024194	0.975806	2.104914
0.040323	0.975806	2.070505
0.056452	0.975806	2.036139
0.072581	0.975806	2.001835
0.088710	0.975806	1.967616
0.104839	0.975806	1.933500
0.120968	0.975806	1.899510
0.137097	0.975806	1.865663
0.153226	0.975806	1.831980
0.169355	0.975806	1.798479
0.185484	0.975806	1.765178
0.201613	0.975806	1.732096
0.217742	0.975806	1.699248
0.233871	0.975806	1.666651
0.250000	0.975806	1.634321
0.266129	0.975806	1.602271
0.282258	0.975806	1.570517
0.298387	0.975806	1.539069
0.314516	0.975806	1.507941
0.330645	0.975806	1.477143
0.346774	0.975806	1.446685
0.362903	0.975806	1.416576
0.379032	0.975806	1.386824
0.395161	0.975806	1.357436
0.411290	0.975806	1.328418
0.427419	0.975806	1.299774
0.443548	0.975806	1.271508
0.459677	0.975806	1.243624
0.475806	0.975806	1.216121
0.491935	0.975806	1.189002
0.508065	0.975806	1.162266
0.524194	0.975806	1.135910
0.540323	0.975806	1.109934
0.556452	0.975806	1.084333
0.572581	0.975806	1.059103
0.588710	0.975806	1.034238
0.604839	0.975806	1.009732
0.620968	0.975806	0.985578
0.637097	0.975806	0.961769
0.653226	0.975806	0.938294
0.669355	0.975806	0.915146
0.685484	0.975806	0.892311
0.701613	0.975806	0.869782
0.717742	0.975806	0.847543
0.733871	0.975806	0.825585
0.750000	0.975806	0.803892
0.766129	0.975806	0.782452
0.782258	0.975806	0.761251
0.798387	0.975806	0.740272
0.814516	0.975806	0.719502
0.830645	0.975806	0.698924
0.846774	0.975806	0.678521
0.862903	0.975806	0.658279
0.879032	0.975806	0.638179
0.895161	0.975806	0.618204
0.911290	0.975806	0.598337
0.927419	0.975806	0.578561
0.943548	0.975806	0.558857
